Index,Last Name,Given Name,Year,Location,Citation,ACM Fellow Profile,DBLP profile,Google Scholar Profile,Affiliation,Interests
380,Fujimoto,Richard M,2017,USA,For contributions to parallel and distributed discrete event simulation,https://awards.acm.org/award-recipients/fujimoto_1572247,https://dblp.org/pid/f/RichardMFujimoto,,,[]
381,Goldwasser,Shafi,2017,Israel,For transformative work that laid the complexity-theoretic foundations for the science of cryptography,https://awards.acm.org/award-recipients/goldwasser_8627889,https://dblp.org/pid/g/ShafiGoldwasser,,,[]
382,Chang,Shih Fu,2017,USA,For contributions to large-scale multimedia content recognition and multimedia information retrieval,https://awards.acm.org/award-recipients/chang_4609509,https://dblp.org/pid/c/ShihFuChang,https://scholar.google.com/citations?user=OMVTRscAAAAJ,"Professor of Electrical Engineering and Computer Science, Columbia University",Multimedia Computer Vision Machine Learning Signal Processing Information Retrieval
383,Micali,Silvio,2017,USA,For transformative work that laid the complexity-theoretic foundations for the science of cryptography,https://awards.acm.org/award-recipients/micali_9954407,https://dblp.org/pid/49/5661,,,[]
384,Seitz,Steve,2017,USA,For contributions to computer vision and computer graphics,https://awards.acm.org/award-recipients/seitz_3858198,https://dblp.org/pid/24/2152,https://scholar.google.com/citations?user=-6cOYcYAAAAJ,"Professor of Computer Science & Engineering, University of Washington; Google …",Computer Vision Computer Graphics
385,Dray,Susan,2017,USA,For co-founding ACM SIGCHI and disseminating exemplary user experience design and evaluation practices worldwide,https://awards.acm.org/award-recipients/dray_N948257,https://dblp.org/pid/19/4597,https://scholar.google.com/citations?user=8OQFLXgAAAAJ,Dray & Associates,Human Centered Design for Development Research/Practitioner Interaction Field Research International User Experience
386,Rabin,Tal,2017,USA,"For contributions to foundations of cryptography, including multi-party computations, signatures, and threshold and proactive protocol design",https://awards.acm.org/award-recipients/rabin_7297576,https://dblp.org/pid/80/736,https://scholar.google.com/citations?user=18exh0MAAAAJ,IBM Research,Cryptography
387,Lozano-Perez,Tomas,2017,USA,"For contributions to robotics, and motion planning, geometric algorithms, and their applications",https://awards.acm.org/award-recipients/lozano-perez_9392767,https://dblp.org/pid/90/752,https://scholar.google.com/citations?user=gQOKAggAAAAJ,"Professor of Computer Science, MIT",Robotics Motion Planning Machine Learning
388,Guruswami,Venkatesan,2017,USA,"For contributions to algorithmic coding theory, pseudorandomness, and the complexity of approximate optimization",https://awards.acm.org/award-recipients/guruswami_9450339,https://dblp.org/pid/g/VenkatesanGuruswami,https://scholar.google.com/citations?user=Es6jE1kAAAAJ,"University of California, Berkeley",Computational complexity theory Algorithms Coding Theory Algebra and computation
389,Lee,Wenke,2017,USA,"For contributions to systems and network security, intrusion and anomaly detection and malware analysis",https://awards.acm.org/award-recipients/lee_4678421,https://dblp.org/pid/29/5976,https://scholar.google.com/citations?user=nfkH5V4AAAAJ,John P. Imlay Jr. Chair and Professor of Computer Science at Georgia Tech,security systems networking machine learning applied cryptography
390,Ma,Yi,2017,USA,For contributions to theory and application of low-dimensional models for computer vision and pattern recognition,https://awards.acm.org/award-recipients/ma_7611119,https://dblp.org/pid/185/0746,https://scholar.google.com/citations?user=XqLiBQMAAAAJ,"Professor of EECS, University of California, Berkeley",Computer Vision Compressed Sensing Machine Learning Signal Processing Robotics
391,Rogers,Yvonne,2017,United Kingdom,For contributions to human-computer interaction and the design of human-centered technology,https://awards.acm.org/award-recipients/rogers_5173828,https://dblp.org/pid/r/YvonneRogers,https://scholar.google.com/citations?user=qzcYcEAAAAAJ,University College London,human computer interaction interaction design cognitive science
392,Perrig,Adrian,2016,Switzerland,For contributions in protocols for network and system security.,https://awards.acm.org/award-recipients/perrig_4745790,https://dblp.org/pid/16/6873,https://scholar.google.com/citations?user=n-Oret4AAAAJ,"Professor of Computer Science at ETH Zürich, Adjunct Professor of ECE at CMU, Cylab …",Security Networking Internet Security Internet Architecture Computer Security
393,Druin,Allison,2016,USA,For contributions to creating information and computing technologies with and for children.,https://awards.acm.org/award-recipients/druin_2936797,https://dblp.org/pid/d/AllisonDruin,https://scholar.google.com/citations?user=QpaGsuMAAAAJ,"Chief Futurist, University of Maryland",Human-Computer Interaction Search Educational applications Mobile tech
394,Seznec,Andre,2016,France,For contributions to branch prediction and cache memory design.,https://awards.acm.org/award-recipients/seznec_0977925,https://dblp.org/pid/08/6044,https://scholar.google.com/citations?user=BHupl5EAAAAJ,INRIA/IRISA,Computer Architecture
395,Kermarrec,Anne-Marie,2016,France,For contributions to large-scale distributed computing.,https://awards.acm.org/award-recipients/kermarrec_CR80291,https://dblp.org/pid/86/676,https://scholar.google.com/citations?user=aIAy-qcAAAAJ,"Professor, EPFL",Distributed systems social networks gossip protocols
396,Hey,Anthony,2016,United Kingdom,For leadership in high performance computing and eScience.,https://awards.acm.org/award-recipients/hey_8598791,https://dblp.org/pid/h/AnthonyJGHey,,,[]
397,Brodley,Carla,2016,USA,For applications of machine learning and for increasing participation of women in computer science.,https://awards.acm.org/award-recipients/brodley_0736905,https://dblp.org/pid/24/1941,https://scholar.google.com/citations?user=sQ8u6h4AAAAJ,Northeastern University,Machine Learning Data Mining Predictive Medicine
398,Tomasi,Carlo,2016,USA,For contributions in computer vision.,https://awards.acm.org/award-recipients/tomasi_3245438,https://dblp.org/pid/24/2162,https://scholar.google.com/citations?user=xViwZ0QAAAAJ,"Professor of Computer Science, Duke University",Computer Vision
399,Kozyrakis,Christos,2016,USA,For contributions to transactional memory and data center architecture.,https://awards.acm.org/award-recipients/kozyrakis_4317434,https://dblp.org/pid/k/ChristoforosEKozyrakis,https://scholar.google.com/citations?user=G2EJz5kAAAAJ,Stanford University,Computer Architecture Computer Systems Cloud Computing
400,Boneh,Dan,2016,USA,For contributions to cryptography and computer security.,https://awards.acm.org/award-recipients/boneh_4125431,https://dblp.org/pid/b/DanBoneh,https://scholar.google.com/citations?user=MwLqCs4AAAAJ,"Professor of Computer Science, Stanford University",Cryptography Computer Security Computer Science Theory
401,Jackson,Daniel,2016,United Kingdom,For contributions to software modeling and the creation of the modeling language Alloy.,https://awards.acm.org/award-recipients/jackson_N984229,https://dblp.org/pid/80/1906-2,,,[]
402,Peleg,David,2016,Israel,For contributions to distributed computing and graph algorithms.,https://awards.acm.org/award-recipients/peleg_3329364,https://dblp.org/pid/p/DavidPeleg,https://scholar.google.com/citations?user=wBVagosAAAAJ,"Professor of Computer Science, Weizmann Institute",Distributed Computing Communication Network Algorithms Approximation Algorithms
403,Raschid,Louiqa,2016,USA,"For data management and integration in non-traditional domains including biomedicine, finance, and humanitarian applications.",https://awards.acm.org/award-recipients/raschid_4509063,https://dblp.org/pid/r/LouiqaRaschid,https://scholar.google.com/citations?user=MD8nInYAAAAJ,"Professor, University of Maryland",Data science
404,Jacob,Robert J.K.,2016,USA,"For contributions to human-computer interaction, particularly new interaction modes and novel user interface software formalisms.",https://awards.acm.org/award-recipients/jacob_1771807,https://dblp.org/pid/j/RobertJKJacob,,,[]
405,Patel,Shwetak N,2016,USA,"For contributions to sustainability sensing, low-power wireless sensing, and mobile health.",https://awards.acm.org/award-recipients/patel_3462843,https://dblp.org/pid/p/ShwetakNPatel,,,[]
406,Sengupta,Sudipta,2016,USA,"For contributions to cloud networking, storage, and data management.",https://awards.acm.org/award-recipients/sengupta_0287417,https://dblp.org/pid/88/4889,https://scholar.google.com/citations?user=h8M0U0oAAAAJ,"Vice President & Distinguished Scientist, Amazon AWS",Artificial Intelligence Architecture & Compilers Computer Systems Database & Storage Systems Computer Networking
407,Mowry,Todd C,2016,USA,For contributions to software prefetching and thread-level speculation.,https://awards.acm.org/award-recipients/mowry_3743598,https://dblp.org/pid/65/4120,https://scholar.google.com/citations?hl=en&user=MYsIXF4AAAAJ,"Professor of Computer Science, Carnegie Mellon University",computer architecture compilers operating systems parallel processing database performance
408,Demaine,Erik,2016,Canada,"For contributions to geometric computing, data structures, and graph algorithms.",https://awards.acm.org/award-recipients/demaine_4859765,https://dblp.org/pid/d/ErikDDemaine,https://scholar.google.com/citations?user=6Ff2c8wAAAAJ,"Professor of Electrical Engineering and Computer Science, Massachusetts Institute of …",algorithms computational geometry data structures graph algorithms recreational algorithms
409,Durand,Fredo,2016,USA,For contributions to computational photography and computer graphics rendering.,https://awards.acm.org/award-recipients/durand_7449309,https://dblp.org/pid/87/2617,https://scholar.google.com/citations?user=NJ9c4ygAAAAJ,"Professor of Computer Science, MIT",Computer Graphics Computational Photography
410,Ramalingam,Ganesan,2016,USA,For contributions to static program analysis.,https://awards.acm.org/award-recipients/ramalingam_3321122,https://dblp.org/pid/r/GRamalingam,https://scholar.google.com/citations?user=PMZ1bA4AAAAJ,Microsoft Research India,Programming Languages
411,Hendler,James,2016,USA,For contributions to artificial intelligence and the development of the Semantic Web.,https://awards.acm.org/award-recipients/hendler_8529710,https://dblp.org/pid/h/JamesAHendler,https://scholar.google.com/citations?user=JNPbTdIAAAAJ,"Professor of computer science, RPI",Semantic web artificial intelligence web science ontologies knowledge graphs
412,Landay,James,2016,USA,"For contributions to human-computer interaction, with a focus on user interface design tools and ubiquitous computing.",https://awards.acm.org/award-recipients/landay_4743282,https://dblp.org/pid/l/JamesALanday,https://scholar.google.com/citations?user=oQsObk0AAAAJ,"Professor of Computer Science, Stanford University",Human-Computer Interaction Ubiquitous Computing Design mobile computing HCI
413,Flinn,Jason,2016,USA,For contributions to mobile computing and reliable distributed systems.,https://awards.acm.org/award-recipients/flinn_4792545,https://dblp.org/pid/14/85,https://scholar.google.com/citations?user=YxGHbuMAAAAJ,Facebook,Distributed Systems Operating Systems Mobile Computing
414,Lyles,Joseph Bryan,2016,USA,"For contributions to local network technology, internet measurement, and research.",https://awards.acm.org/award-recipients/lyles_1245539,,,,[]
415,Cassell,Justine,2016,USA,For contributions to human-computer interaction and advocacy for empowerment and voice through technology.,https://awards.acm.org/award-recipients/cassell_9133845,https://dblp.org/pid/61/1634,https://scholar.google.com/citations?user=wkC9xHMAAAAJ,Carnegie Mellon University,Embodied Conversational Agents Multimodal interfaces Dialogue Virtual Peers
